Date;Time;<Дятьковская> СВ 110 кВ Ia;<Дятьковская> СР-1 110;
02.06.2022;09:00:00.000;50.456;1.0;
02.06.2022;09:30:00.000;54.375;1.0;
02.06.2022;10:00:00.000;52.138;1.0;
02.06.2022;10:30:00.000;55.123;1.0;
02.06.2022;11:00:00.000;53.884;1.0;
02.06.2022;11:30:00.000;50.815;1.0;
02.06.2022;12:00:00.000;46.865;1.0;
02.06.2022;12:30:00.000;45.439;1.0;
02.06.2022;13:00:00.000;41.156;1.0;
02.06.2022;13:30:00.000;43.613;1.0;
02.06.2022;14:00:00.000;41.291;1.0;
02.06.2022;14:30:00.000;46.431;1.0;
02.06.2022;15:00:00.000;48.082;1.0;
02.06.2022;15:30:00.000;49.117;1.0;
02.06.2022;16:00:00.000;53.199;1.0;
02.06.2022;16:30:00.000;45.906;1.0;
02.06.2022;17:00:00.000;47.114;1.0;
02.06.2022;17:30:00.000;44.551;1.0;
02.06.2022;18:00:00.000;45.548;1.0;
02.06.2022;18:30:00.000;47.153;1.0;
02.06.2022;19:00:00.000;47.389;1.0;
02.06.2022;19:30:00.000;44.191;1.0;
02.06.2022;20:00:00.000;51.396;1.0;
02.06.2022;20:30:00.000;51.342;1.0;
02.06.2022;21:00:00.000;45.575;1.0;
02.06.2022;21:30:00.000;48.380;1.0;
02.06.2022;22:00:00.000;55.139;1.0;
02.06.2022;22:30:00.000;54.413;1.0;
02.06.2022;23:00:00.000;60.627;1.0;
02.06.2022;23:30:00.000;57.133;1.0;
03.06.2022;00:00:00.000;64.514;1.0;
03.06.2022;00:30:00.000;57.431;1.0;
03.06.2022;01:00:00.000;56.849;1.0;
03.06.2022;01:30:00.000;62.349;1.0;
03.06.2022;02:00:00.000;58.360;1.0;
03.06.2022;02:30:00.000;54.572;1.0;
03.06.2022;03:00:00.000;58.272;1.0;
03.06.2022;03:30:00.000;56.917;1.0;
03.06.2022;04:00:00.000;57.173;1.0;
03.06.2022;04:30:00.000;54.874;1.0;
03.06.2022;05:00:00.000;53.076;1.0;
03.06.2022;05:30:00.000;49.724;1.0;
03.06.2022;06:00:00.000;48.503;1.0;
03.06.2022;06:30:00.000;48.920;1.0;
03.06.2022;07:00:00.000;46.350;1.0;
03.06.2022;07:30:00.000;52.164;1.0;
03.06.2022;08:00:00.000;47.827;1.0;
03.06.2022;08:30:00.000;47.334;1.0;
03.06.2022;09:00:00.000;48.400;1.0;
03.06.2022;09:30:00.000;54.865;1.0;
03.06.2022;10:00:00.000;50.015;1.0;
03.06.2022;10:30:00.000;53.257;1.0;
03.06.2022;11:00:00.000;54.708;1.0;
03.06.2022;11:30:00.000;52.551;1.0;
03.06.2022;12:00:00.000;53.118;1.0;
03.06.2022;12:30:00.000;47.723;1.0;
03.06.2022;13:00:00.000;59.450;1.0;
03.06.2022;13:30:00.000;59.437;1.0;
03.06.2022;14:00:00.000;50.591;1.0;
03.06.2022;14:30:00.000;51.792;1.0;
03.06.2022;15:00:00.000;53.774;1.0;
03.06.2022;15:30:00.000;58.018;1.0;
03.06.2022;16:00:00.000;51.609;1.0;
03.06.2022;16:30:00.000;51.464;1.0;
03.06.2022;17:00:00.000;53.367;1.0;
03.06.2022;17:30:00.000;50.630;1.0;
03.06.2022;18:00:00.000;52.725;1.0;
03.06.2022;18:30:00.000;46.948;1.0;
03.06.2022;19:00:00.000;43.900;1.0;
03.06.2022;19:30:00.000;47.265;1.0;
03.06.2022;20:00:00.000;49.609;1.0;
03.06.2022;20:30:00.000;45.220;1.0;
03.06.2022;21:00:00.000;50.025;1.0;
03.06.2022;21:30:00.000;48.465;1.0;
03.06.2022;22:00:00.000;49.757;1.0;
03.06.2022;22:30:00.000;49.468;1.0;
03.06.2022;23:00:00.000;52.963;1.0;
03.06.2022;23:30:00.000;50.145;1.0;
04.06.2022;00:00:00.000;51.138;1.0;
04.06.2022;00:30:00.000;50.445;1.0;
04.06.2022;01:00:00.000;49.289;1.0;
04.06.2022;01:30:00.000;45.540;1.0;
04.06.2022;02:00:00.000;42.524;1.0;
04.06.2022;02:30:00.000;46.547;1.0;
04.06.2022;03:00:00.000;53.756;1.0;
04.06.2022;03:30:00.000;52.264;1.0;
04.06.2022;04:00:00.000;53.236;1.0;
04.06.2022;04:30:00.000;56.063;1.0;
04.06.2022;05:00:00.000;54.393;1.0;
04.06.2022;05:30:00.000;53.270;1.0;
04.06.2022;06:00:00.000;53.584;1.0;
04.06.2022;06:30:00.000;54.997;1.0;
04.06.2022;07:00:00.000;55.521;1.0;
04.06.2022;07:30:00.000;56.583;1.0;
04.06.2022;08:00:00.000;64.447;1.0;
04.06.2022;08:30:00.000;59.956;1.0;
04.06.2022;09:00:00.000;55.552;1.0;
04.06.2022;09:30:00.000;55.746;1.0;
04.06.2022;10:00:00.000;55.146;1.0;
04.06.2022;10:30:00.000;55.368;1.0;
04.06.2022;11:00:00.000;59.497;1.0;
04.06.2022;11:30:00.000;51.907;1.0;
04.06.2022;12:00:00.000;55.896;1.0;
04.06.2022;12:30:00.000;52.081;1.0;
04.06.2022;13:00:00.000;51.827;1.0;
04.06.2022;13:30:00.000;52.012;1.0;
04.06.2022;14:00:00.000;52.950;1.0;
04.06.2022;14:30:00.000;48.440;1.0;
04.06.2022;15:00:00.000;52.248;1.0;
04.06.2022;15:30:00.000;56.898;1.0;
04.06.2022;16:00:00.000;51.251;1.0;
04.06.2022;16:30:00.000;51.666;1.0;
04.06.2022;17:00:00.000;51.071;1.0;
04.06.2022;17:30:00.000;50.046;1.0;
04.06.2022;18:00:00.000;47.373;1.0;
04.06.2022;18:30:00.000;51.032;1.0;
04.06.2022;19:00:00.000;46.209;1.0;
04.06.2022;19:30:00.000;49.563;1.0;
04.06.2022;20:00:00.000;53.431;1.0;
04.06.2022;20:30:00.000;46.407;1.0;
04.06.2022;21:00:00.000;43.076;1.0;
04.06.2022;21:30:00.000;53.826;1.0;
04.06.2022;22:00:00.000;53.138;1.0;
04.06.2022;22:30:00.000;45.568;1.0;
04.06.2022;23:00:00.000;50.979;1.0;
04.06.2022;23:30:00.000;53.291;1.0;
05.06.2022;00:00:00.000;51.395;1.0;
05.06.2022;00:30:00.000;45.673;1.0;
05.06.2022;01:00:00.000;47.018;1.0;
05.06.2022;01:30:00.000;56.068;1.0;
05.06.2022;02:00:00.000;58.766;1.0;
05.06.2022;02:30:00.000;56.818;1.0;
05.06.2022;03:00:00.000;53.102;1.0;
05.06.2022;03:30:00.000;56.767;1.0;
05.06.2022;04:00:00.000;52.988;1.0;
05.06.2022;04:30:00.000;60.010;1.0;
05.06.2022;05:00:00.000;68.620;1.0;
05.06.2022;05:30:00.000;69.991;1.0;
05.06.2022;06:00:00.000;70.776;1.0;
05.06.2022;06:30:00.000;67.386;1.0;
05.06.2022;07:00:00.000;57.653;1.0;
05.06.2022;07:30:00.000;60.546;1.0;
05.06.2022;08:00:00.000;54.977;1.0;
05.06.2022;08:30:00.000;61.830;1.0;
05.06.2022;09:00:00.000;63.527;1.0;
05.06.2022;09:30:00.000;66.870;1.0;
05.06.2022;10:00:00.000;60.552;1.0;
05.06.2022;10:30:00.000;52.520;1.0;
05.06.2022;11:00:00.000;55.456;1.0;
05.06.2022;11:30:00.000;49.503;1.0;
05.06.2022;12:00:00.000;55.364;1.0;
05.06.2022;12:30:00.000;54.060;1.0;
05.06.2022;13:00:00.000;55.564;1.0;
05.06.2022;13:30:00.000;55.221;1.0;
05.06.2022;14:00:00.000;54.020;1.0;
05.06.2022;14:30:00.000;54.790;1.0;
05.06.2022;15:00:00.000;54.013;1.0;
05.06.2022;15:30:00.000;53.647;1.0;
05.06.2022;16:00:00.000;47.721;1.0;
05.06.2022;16:30:00.000;52.784;1.0;
05.06.2022;17:00:00.000;52.661;1.0;
05.06.2022;17:30:00.000;44.593;1.0;
05.06.2022;18:00:00.000;42.403;1.0;
05.06.2022;18:30:00.000;44.848;1.0;
05.06.2022;19:00:00.000;44.790;1.0;
05.06.2022;19:30:00.000;48.211;1.0;
05.06.2022;20:00:00.000;51.272;1.0;
05.06.2022;20:30:00.000;45.019;1.0;
05.06.2022;21:00:00.000;40.593;1.0;
05.06.2022;21:30:00.000;49.863;1.0;
05.06.2022;22:00:00.000;50.942;1.0;
05.06.2022;22:30:00.000;50.877;1.0;
05.06.2022;23:00:00.000;55.224;1.0;
05.06.2022;23:30:00.000;51.824;1.0;
06.06.2022;00:00:00.000;59.509;1.0;
06.06.2022;00:30:00.000;61.098;1.0;
06.06.2022;01:00:00.000;65.797;1.0;
06.06.2022;01:30:00.000;63.690;1.0;
06.06.2022;02:00:00.000;62.890;1.0;
06.06.2022;02:30:00.000;63.975;1.0;
06.06.2022;03:00:00.000;63.229;1.0;
06.06.2022;03:30:00.000;61.066;1.0;
06.06.2022;04:00:00.000;54.145;1.0;
06.06.2022;04:30:00.000;60.304;1.0;
06.06.2022;05:00:00.000;66.319;1.0;
06.06.2022;05:30:00.000;69.075;1.0;
06.06.2022;06:00:00.000;67.533;1.0;
06.06.2022;06:30:00.000;69.325;1.0;
06.06.2022;07:00:00.000;60.176;1.0;
06.06.2022;07:30:00.000;59.376;1.0;
06.06.2022;08:00:00.000;59.015;1.0;
06.06.2022;08:30:00.000;59.400;1.0;
06.06.2022;09:00:00.000;55.909;1.0;
06.06.2022;09:30:00.000;51.398;1.0;
06.06.2022;10:00:00.000;44.165;1.0;
06.06.2022;10:30:00.000;50.148;1.0;
06.06.2022;11:00:00.000;57.774;1.0;
06.06.2022;11:30:00.000;46.161;1.0;
06.06.2022;12:00:00.000;54.900;1.0;
06.06.2022;12:30:00.000;50.339;1.0;
06.06.2022;13:00:00.000;48.441;1.0;
06.06.2022;13:30:00.000;45.283;1.0;
06.06.2022;14:00:00.000;45.559;1.0;
06.06.2022;14:30:00.000;48.688;1.0;
06.06.2022;15:00:00.000;48.413;1.0;
06.06.2022;15:30:00.000;51.512;1.0;
06.06.2022;16:00:00.000;54.135;1.0;
06.06.2022;16:30:00.000;53.333;1.0;
06.06.2022;17:00:00.000;48.992;1.0;
06.06.2022;17:30:00.000;52.173;1.0;
06.06.2022;18:00:00.000;51.996;1.0;
06.06.2022;18:30:00.000;53.213;1.0;
06.06.2022;19:00:00.000;49.526;1.0;
06.06.2022;19:30:00.000;52.323;1.0;
06.06.2022;20:00:00.000;46.803;1.0;
06.06.2022;20:30:00.000;44.816;1.0;
06.06.2022;21:00:00.000;46.835;1.0;
06.06.2022;21:30:00.000;50.925;1.0;
06.06.2022;22:00:00.000;48.836;1.0;
06.06.2022;22:30:00.000;55.123;1.0;
06.06.2022;23:00:00.000;56.659;1.0;
06.06.2022;23:30:00.000;63.807;1.0;
07.06.2022;00:00:00.000;59.639;1.0;
07.06.2022;00:30:00.000;57.446;1.0;
07.06.2022;01:00:00.000;54.884;1.0;
07.06.2022;01:30:00.000;55.892;1.0;
07.06.2022;02:00:00.000;58.945;1.0;
07.06.2022;02:30:00.000;51.230;1.0;
07.06.2022;03:00:00.000;40.870;1.0;
07.06.2022;03:30:00.000;45.448;1.0;
07.06.2022;04:00:00.000;46.359;1.0;
07.06.2022;04:30:00.000;50.294;1.0;
07.06.2022;05:00:00.000;58.039;1.0;
07.06.2022;05:30:00.000;54.342;1.0;
07.06.2022;06:00:00.000;58.483;1.0;
07.06.2022;06:30:00.000;57.276;1.0;
07.06.2022;07:00:00.000;50.617;1.0;
07.06.2022;07:30:00.000;44.107;1.0;
07.06.2022;08:00:00.000;49.185;1.0;
07.06.2022;08:30:00.000;49.042;1.0;
07.06.2022;09:00:00.000;49.014;1.0;
07.06.2022;09:30:00.000;53.562;1.0;
07.06.2022;10:00:00.000;53.838;1.0;
07.06.2022;10:30:00.000;60.628;1.0;
07.06.2022;11:00:00.000;54.931;1.0;
07.06.2022;11:30:00.000;59.395;1.0;
07.06.2022;12:00:00.000;59.076;1.0;
07.06.2022;12:30:00.000;54.096;1.0;
07.06.2022;13:00:00.000;57.957;1.0;
07.06.2022;13:30:00.000;61.009;1.0;
07.06.2022;14:00:00.000;57.110;1.0;
07.06.2022;14:30:00.000;56.659;1.0;
07.06.2022;15:00:00.000;57.733;1.0;
07.06.2022;15:30:00.000;58.918;1.0;
07.06.2022;16:00:00.000;55.018;1.0;
07.06.2022;16:30:00.000;55.575;1.0;
07.06.2022;17:00:00.000;53.139;1.0;
07.06.2022;17:30:00.000;50.328;1.0;
07.06.2022;18:00:00.000;56.072;1.0;
07.06.2022;18:30:00.000;57.593;1.0;
07.06.2022;19:00:00.000;57.722;1.0;
07.06.2022;19:30:00.000;53.979;1.0;
07.06.2022;20:00:00.000;53.392;1.0;
07.06.2022;20:30:00.000;46.580;1.0;
07.06.2022;21:00:00.000;49.861;1.0;
07.06.2022;21:30:00.000;56.216;1.0;
07.06.2022;22:00:00.000;56.630;1.0;
07.06.2022;22:30:00.000;52.753;1.0;
07.06.2022;23:00:00.000;61.448;1.0;
07.06.2022;23:30:00.000;61.682;1.0;
08.06.2022;00:00:00.000;67.291;1.0;
08.06.2022;00:30:00.000;64.235;1.0;
08.06.2022;01:00:00.000;63.352;1.0;
08.06.2022;01:30:00.000;66.360;1.0;
08.06.2022;02:00:00.000;61.625;1.0;
08.06.2022;02:30:00.000;57.128;1.0;
08.06.2022;03:00:00.000;56.490;1.0;
08.06.2022;03:30:00.000;63.275;1.0;
08.06.2022;04:00:00.000;60.085;1.0;
08.06.2022;04:30:00.000;68.551;1.0;
08.06.2022;05:00:00.000;65.281;1.0;
08.06.2022;05:30:00.000;63.671;1.0;
08.06.2022;06:00:00.000;59.618;1.0;
08.06.2022;06:30:00.000;68.780;1.0;
08.06.2022;07:00:00.000;54.185;1.0;
08.06.2022;07:30:00.000;58.943;1.0;
08.06.2022;08:00:00.000;56.081;1.0;
08.06.2022;08:30:00.000;50.403;1.0;
08.06.2022;09:00:00.000;52.784;1.0;
08.06.2022;09:30:00.000;69.436;1.0;
08.06.2022;10:00:00.000;57.739;1.0;
08.06.2022;10:30:00.000;58.747;1.0;
08.06.2022;11:00:00.000;60.269;1.0;
08.06.2022;11:30:00.000;59.370;1.0;
08.06.2022;12:00:00.000;49.990;1.0;
08.06.2022;12:30:00.000;48.601;1.0;
08.06.2022;13:00:00.000;50.096;1.0;
08.06.2022;13:30:00.000;47.628;1.0;
08.06.2022;14:00:00.000;54.095;1.0;
08.06.2022;14:30:00.000;52.417;1.0;
08.06.2022;15:00:00.000;56.633;1.0;
08.06.2022;15:30:00.000;55.888;1.0;
08.06.2022;16:00:00.000;57.741;1.0;
08.06.2022;16:30:00.000;54.164;1.0;
08.06.2022;17:00:00.000;55.015;1.0;
08.06.2022;17:30:00.000;53.357;1.0;
08.06.2022;18:00:00.000;52.619;1.0;
08.06.2022;18:30:00.000;55.614;1.0;
08.06.2022;19:00:00.000;50.316;1.0;
08.06.2022;19:30:00.000;55.610;1.0;
08.06.2022;20:00:00.000;53.426;1.0;
08.06.2022;20:30:00.000;42.066;1.0;
08.06.2022;21:00:00.000;42.054;1.0;
08.06.2022;21:30:00.000;47.526;1.0;
08.06.2022;22:00:00.000;48.318;1.0;
08.06.2022;22:30:00.000;46.863;1.0;
08.06.2022;23:00:00.000;57.525;1.0;
08.06.2022;23:30:00.000;57.860;1.0;
09.06.2022;00:00:00.000;57.762;1.0;
09.06.2022;00:30:00.000;64.579;1.0;
09.06.2022;01:00:00.000;60.957;1.0;
09.06.2022;01:30:00.000;53.877;1.0;
09.06.2022;02:00:00.000;55.603;1.0;
09.06.2022;02:30:00.000;50.063;1.0;
09.06.2022;03:00:00.000;51.454;1.0;
09.06.2022;03:30:00.000;55.577;1.0;
09.06.2022;04:00:00.000;50.282;1.0;
09.06.2022;04:30:00.000;52.747;1.0;
09.06.2022;05:00:00.000;55.746;1.0;
09.06.2022;05:30:00.000;57.195;1.0;
09.06.2022;06:00:00.000;59.113;1.0;
09.06.2022;06:30:00.000;61.020;1.0;
09.06.2022;07:00:00.000;51.227;1.0;
09.06.2022;07:30:00.000;54.806;1.0;
09.06.2022;08:00:00.000;61.373;1.0;
09.06.2022;08:30:00.000;53.997;1.0;
09.06.2022;09:00:00.000;46.671;1.0;
09.06.2022;09:30:00.000;52.415;1.0;
09.06.2022;10:00:00.000;53.754;1.0;
09.06.2022;10:30:00.000;56.904;1.0;
09.06.2022;11:00:00.000;57.313;1.0;
09.06.2022;11:30:00.000;54.609;1.0;
09.06.2022;12:00:00.000;50.946;1.0;
09.06.2022;12:30:00.000;51.197;1.0;
09.06.2022;13:00:00.000;53.011;1.0;
09.06.2022;13:30:00.000;54.660;1.0;
09.06.2022;14:00:00.000;53.966;1.0;
09.06.2022;14:30:00.000;49.705;1.0;
09.06.2022;15:00:00.000;53.489;1.0;
09.06.2022;15:30:00.000;64.197;1.0;
09.06.2022;16:00:00.000;62.851;1.0;
09.06.2022;16:30:00.000;50.946;1.0;
09.06.2022;17:00:00.000;50.810;1.0;
09.06.2022;17:30:00.000;56.121;1.0;
09.06.2022;18:00:00.000;52.817;1.0;
09.06.2022;18:30:00.000;51.372;1.0;
09.06.2022;19:00:00.000;48.899;1.0;
09.06.2022;19:30:00.000;52.944;1.0;
09.06.2022;20:00:00.000;52.141;1.0;
09.06.2022;20:30:00.000;39.111;1.0;
09.06.2022;21:00:00.000;35.853;1.0;
09.06.2022;21:30:00.000;38.661;1.0;
09.06.2022;22:00:00.000;35.386;1.0;
09.06.2022;22:30:00.000;47.659;1.0;
09.06.2022;23:00:00.000;57.386;1.0;
09.06.2022;23:30:00.000;60.249;1.0;
10.06.2022;00:00:00.000;55.113;1.0;
10.06.2022;00:30:00.000;59.019;1.0;
10.06.2022;01:00:00.000;57.967;1.0;
10.06.2022;01:30:00.000;62.790;1.0;
10.06.2022;02:00:00.000;62.068;1.0;
10.06.2022;02:30:00.000;55.883;1.0;
10.06.2022;03:00:00.000;56.897;1.0;
10.06.2022;03:30:00.000;56.093;1.0;
10.06.2022;04:00:00.000;54.096;1.0;
10.06.2022;04:30:00.000;60.608;1.0;
10.06.2022;05:00:00.000;64.270;1.0;
10.06.2022;05:30:00.000;69.262;1.0;
10.06.2022;06:00:00.000;66.121;1.0;
10.06.2022;06:30:00.000;68.918;1.0;
10.06.2022;07:00:00.000;47.189;1.0;
10.06.2022;07:30:00.000;41.459;1.0;
10.06.2022;08:00:00.000;48.855;1.0;
10.06.2022;08:30:00.000;42.400;1.0;
10.06.2022;09:00:00.000;42.921;1.0;
10.06.2022;09:30:00.000;43.538;1.0;
10.06.2022;10:00:00.000;46.007;1.0;
10.06.2022;10:30:00.000;38.718;1.0;
10.06.2022;11:00:00.000;36.720;1.0;
10.06.2022;11:30:00.000;37.403;1.0;
10.06.2022;12:00:00.000;37.873;1.0;
10.06.2022;12:30:00.000;35.984;1.0;
10.06.2022;13:00:00.000;33.383;1.0;
10.06.2022;13:30:00.000;41.630;1.0;
10.06.2022;14:00:00.000;32.038;1.0;
10.06.2022;14:30:00.000;29.174;1.0;
10.06.2022;15:00:00.000;40.499;1.0;
10.06.2022;15:30:00.000;38.267;1.0;
10.06.2022;16:00:00.000;33.576;1.0;
10.06.2022;16:30:00.000;33.621;1.0;
10.06.2022;17:00:00.000;37.129;1.0;
10.06.2022;17:30:00.000;35.594;1.0;
10.06.2022;18:00:00.000;39.218;1.0;
10.06.2022;18:30:00.000;36.572;1.0;
10.06.2022;19:00:00.000;37.445;1.0;
10.06.2022;19:30:00.000;47.600;1.0;
10.06.2022;20:00:00.000;43.689;1.0;
10.06.2022;20:30:00.000;42.441;1.0;
10.06.2022;21:00:00.000;49.478;1.0;
10.06.2022;21:30:00.000;48.834;1.0;
10.06.2022;22:00:00.000;44.725;1.0;
10.06.2022;22:30:00.000;47.844;1.0;
10.06.2022;23:00:00.000;46.332;1.0;
10.06.2022;23:30:00.000;49.898;1.0;
11.06.2022;00:00:00.000;54.492;1.0;
11.06.2022;00:30:00.000;50.705;1.0;
11.06.2022;01:00:00.000;54.364;1.0;
11.06.2022;01:30:00.000;51.602;1.0;
11.06.2022;02:00:00.000;51.385;1.0;
11.06.2022;02:30:00.000;50.760;1.0;
11.06.2022;03:00:00.000;46.050;1.0;
11.06.2022;03:30:00.000;47.819;1.0;
11.06.2022;04:00:00.000;53.621;1.0;
11.06.2022;04:30:00.000;54.581;1.0;
11.06.2022;05:00:00.000;60.026;1.0;
11.06.2022;05:30:00.000;61.041;1.0;
11.06.2022;06:00:00.000;61.242;1.0;
11.06.2022;06:30:00.000;64.234;1.0;
11.06.2022;07:00:00.000;60.558;1.0;
11.06.2022;07:30:00.000;52.382;1.0;
11.06.2022;08:00:00.000;51.577;1.0;
11.06.2022;08:30:00.000;47.294;1.0;
11.06.2022;09:00:00.000;35.606;1.0;
11.06.2022;09:30:00.000;40.959;1.0;
11.06.2022;10:00:00.000;38.928;1.0;
11.06.2022;10:30:00.000;35.717;1.0;
11.06.2022;11:00:00.000;38.209;1.0;
11.06.2022;11:30:00.000;38.824;1.0;
11.06.2022;12:00:00.000;39.375;1.0;
11.06.2022;12:30:00.000;33.539;1.0;
11.06.2022;13:00:00.000;37.524;1.0;
11.06.2022;13:30:00.000;36.367;1.0;
11.06.2022;14:00:00.000;41.522;1.0;
11.06.2022;14:30:00.000;41.235;1.0;
11.06.2022;15:00:00.000;39.770;1.0;
11.06.2022;15:30:00.000;39.753;1.0;
11.06.2022;16:00:00.000;42.905;1.0;
11.06.2022;16:30:00.000;37.001;1.0;
11.06.2022;17:00:00.000;42.530;1.0;
11.06.2022;17:30:00.000;43.054;1.0;
11.06.2022;18:00:00.000;48.369;1.0;
11.06.2022;18:30:00.000;43.390;1.0;
11.06.2022;19:00:00.000;49.180;1.0;
11.06.2022;19:30:00.000;43.259;1.0;
11.06.2022;20:00:00.000;44.293;1.0;
11.06.2022;20:30:00.000;40.827;1.0;
11.06.2022;21:00:00.000;40.985;1.0;
11.06.2022;21:30:00.000;36.059;1.0;
11.06.2022;22:00:00.000;40.038;1.0;
11.06.2022;22:30:00.000;49.846;1.0;
11.06.2022;23:00:00.000;47.204;1.0;
11.06.2022;23:30:00.000;52.255;1.0;
12.06.2022;00:00:00.000;49.765;1.0;
12.06.2022;00:30:00.000;52.098;1.0;
12.06.2022;01:00:00.000;57.713;1.0;
12.06.2022;01:30:00.000;54.063;1.0;
12.06.2022;02:00:00.000;52.068;1.0;
12.06.2022;02:30:00.000;52.884;1.0;
12.06.2022;03:00:00.000;54.836;1.0;
12.06.2022;03:30:00.000;52.802;1.0;
12.06.2022;04:00:00.000;53.503;1.0;
12.06.2022;04:30:00.000;56.690;1.0;
12.06.2022;05:00:00.000;58.884;1.0;
12.06.2022;05:30:00.000;61.645;1.0;
12.06.2022;06:00:00.000;56.361;1.0;
12.06.2022;06:30:00.000;56.913;1.0;
12.06.2022;07:00:00.000;58.717;1.0;
12.06.2022;07:30:00.000;63.636;1.0;
12.06.2022;08:00:00.000;58.363;1.0;
12.06.2022;08:30:00.000;57.356;1.0;
12.06.2022;09:00:00.000;52.085;1.0;
12.06.2022;09:30:00.000;52.483;1.0;
12.06.2022;10:00:00.000;44.966;1.0;
12.06.2022;10:30:00.000;39.923;1.0;
12.06.2022;11:00:00.000;43.179;1.0;
12.06.2022;11:30:00.000;42.918;1.0;
12.06.2022;12:00:00.000;40.605;1.0;
12.06.2022;12:30:00.000;43.917;1.0;
12.06.2022;13:00:00.000;45.053;1.0;
12.06.2022;13:30:00.000;45.833;1.0;
12.06.2022;14:00:00.000;48.519;1.0;
12.06.2022;14:30:00.000;45.744;1.0;
12.06.2022;15:00:00.000;49.681;1.0;
12.06.2022;15:30:00.000;45.327;1.0;
12.06.2022;16:00:00.000;43.056;1.0;
12.06.2022;16:30:00.000;44.630;1.0;
12.06.2022;17:00:00.000;40.474;1.0;
12.06.2022;17:30:00.000;45.097;1.0;
12.06.2022;18:00:00.000;42.062;1.0;
12.06.2022;18:30:00.000;46.078;1.0;
12.06.2022;19:00:00.000;45.511;1.0;
12.06.2022;19:30:00.000;46.499;1.0;
12.06.2022;20:00:00.000;49.861;1.0;
12.06.2022;20:30:00.000;40.811;1.0;
12.06.2022;21:00:00.000;39.885;1.0;
12.06.2022;21:30:00.000;41.896;1.0;
12.06.2022;22:00:00.000;42.735;1.0;
12.06.2022;22:30:00.000;50.355;1.0;
12.06.2022;23:00:00.000;55.690;1.0;
12.06.2022;23:30:00.000;59.537;1.0;
13.06.2022;00:00:00.000;60.468;1.0;
13.06.2022;00:30:00.000;58.742;1.0;
13.06.2022;01:00:00.000;56.554;1.0;
13.06.2022;01:30:00.000;54.756;1.0;
13.06.2022;02:00:00.000;55.710;1.0;
13.06.2022;02:30:00.000;53.225;1.0;
13.06.2022;03:00:00.000;54.146;1.0;
13.06.2022;03:30:00.000;53.005;1.0;
13.06.2022;04:00:00.000;53.761;1.0;
13.06.2022;04:30:00.000;50.525;1.0;
13.06.2022;05:00:00.000;50.784;1.0;
13.06.2022;05:30:00.000;54.071;1.0;
13.06.2022;06:00:00.000;51.748;1.0;
13.06.2022;06:30:00.000;50.508;1.0;
13.06.2022;07:00:00.000;55.633;1.0;
13.06.2022;07:30:00.000;54.043;1.0;
13.06.2022;08:00:00.000;51.714;1.0;
13.06.2022;08:30:00.000;47.721;1.0;
13.06.2022;09:00:00.000;49.828;1.0;
13.06.2022;09:30:00.000;48.742;1.0;
13.06.2022;10:00:00.000;45.205;1.0;
13.06.2022;10:30:00.000;51.861;1.0;
13.06.2022;11:00:00.000;48.312;1.0;
13.06.2022;11:30:00.000;47.377;1.0;
13.06.2022;12:00:00.000;47.180;1.0;
13.06.2022;12:30:00.000;47.758;1.0;
13.06.2022;13:00:00.000;47.509;1.0;
13.06.2022;13:30:00.000;46.631;1.0;
13.06.2022;14:00:00.000;47.810;1.0;
13.06.2022;14:30:00.000;45.481;1.0;
13.06.2022;15:00:00.000;42.027;1.0;
13.06.2022;15:30:00.000;44.200;1.0;
13.06.2022;16:00:00.000;41.142;1.0;
13.06.2022;16:30:00.000;43.004;1.0;
13.06.2022;17:00:00.000;42.701;1.0;
13.06.2022;17:30:00.000;43.951;1.0;
13.06.2022;18:00:00.000;40.205;1.0;
13.06.2022;18:30:00.000;44.771;1.0;
13.06.2022;19:00:00.000;46.322;1.0;
13.06.2022;19:30:00.000;46.935;1.0;
13.06.2022;20:00:00.000;44.575;1.0;
13.06.2022;20:30:00.000;41.214;1.0;
13.06.2022;21:00:00.000;42.862;1.0;
13.06.2022;21:30:00.000;43.737;1.0;
13.06.2022;22:00:00.000;46.621;1.0;
13.06.2022;22:30:00.000;53.481;1.0;
13.06.2022;23:00:00.000;56.859;1.0;
13.06.2022;23:30:00.000;62.636;1.0;
14.06.2022;00:00:00.000;68.042;1.0;
14.06.2022;00:30:00.000;65.809;1.0;
14.06.2022;01:00:00.000;54.701;1.0;
14.06.2022;01:30:00.000;58.076;1.0;
14.06.2022;02:00:00.000;57.231;1.0;
14.06.2022;02:30:00.000;54.691;1.0;
14.06.2022;03:00:00.000;55.935;1.0;
14.06.2022;03:30:00.000;53.074;1.0;
14.06.2022;04:00:00.000;50.844;1.0;
14.06.2022;04:30:00.000;53.257;1.0;
14.06.2022;05:00:00.000;51.005;1.0;
14.06.2022;05:30:00.000;52.564;1.0;
14.06.2022;06:00:00.000;53.851;1.0;
14.06.2022;06:30:00.000;54.776;1.0;
14.06.2022;07:00:00.000;61.938;1.0;
14.06.2022;07:30:00.000;52.620;1.0;
14.06.2022;08:00:00.000;48.415;1.0;
14.06.2022;08:30:00.000;43.140;1.0;
14.06.2022;09:00:00.000;38.330;1.0;
14.06.2022;09:30:00.000;33.692;1.0;
14.06.2022;10:00:00.000;33.309;1.0;
14.06.2022;10:30:00.000;31.478;1.0;
14.06.2022;11:00:00.000;28.632;1.0;
